sample,cnf-01-run-1,cnf-01-run-2,cnf-01-run-3,cnf-02-run-1,cnf-02-run-2,cnf-02-run-3,cnf-03-run-1,cnf-03-run-2,cnf-03-run-3,cnf-04-run-1,cnf-04-run-2,cnf-04-run-3,cnf-05-run-1,cnf-05-run-2,cnf-05-run-3,cnf-06-run-1,cnf-06-run-2,cnf-06-run-3,cnf-07-run-1,cnf-07-run-2,cnf-07-run-3,cnf-08-run-1,cnf-08-run-2,cnf-08-run-3,cnf-09-run-1,cnf-09-run-2,cnf-09-run-3
NA19118,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True
NA19119,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,True,True
NA19121,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False
NA19129,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,False,True,False
NA19130,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,False,True,False,False,True,False,True,False
NA19131,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False
NA19137,False,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True
NA19138,False,False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True
NA19141,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,True
NA19143,False,True,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
NA19144,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
NA19146,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True
NA19147,False,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,False,True,True,False,True,True,False,False
NA19149,True,False,True,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
NA19152,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
NA19153,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
NA19159,True,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True
NA19160,False,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True
NA19171,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False
NA19172,True,False,True,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True
NA19175,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True
NA19184,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True
NA19185,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True
NA19189,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True
NA19190,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False
NA19197,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,True
NA19198,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False
NA19200,False,False,True,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,True,True
NA19201,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,True
NA19204,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False
NA19206,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False
NA19207,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
NA19209,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False
NA19210,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True
NA19213,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False
NA19214,False,False,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
NA19222,False,False,False,False,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True
NA19223,True,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
NA19225,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True
NA19235,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
NA19236,True,True,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,False,True,False
NA19238,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
NA19239,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True
NA19247,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False
NA19248,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True
NA19256,True,False,True,False,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True
NA19257,False,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False
NA19307,True,True,False,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True
NA19308,False,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True
NA19309,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True
NA19310,False,False,True,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True
NA19312,True,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True,True,True
NA19314,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,True,True,False
NA19315,True,False,True,False,False,True,True,False,True,True,False,False,False,True,True,False,True,True,True,False,True,True,False,True,True,False,False
NA19316,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,True
